fname,datetime,date,hour,file_size
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240726_1510.wav,2024-07-26T15:10:00Z,2024-07-26,15,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240727_0810.wav,2024-07-27T08:10:00Z,2024-07-27,8,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240727_1010.wav,2024-07-27T10:10:00Z,2024-07-27,10,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240728_0900.wav,2024-07-28T09:00:00Z,2024-07-28,9,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240728_0910.wav,2024-07-28T09:10:00Z,2024-07-28,9,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240728_1300.wav,2024-07-28T13:00:00Z,2024-07-28,13,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240729_0710.wav,2024-07-29T07:10:00Z,2024-07-29,7,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240729_1300.wav,2024-07-29T13:00:00Z,2024-07-29,13,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240729_1600.wav,2024-07-29T16:00:00Z,2024-07-29,16,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240730_0710.wav,2024-07-30T07:10:00Z,2024-07-30,7,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240730_1000.wav,2024-07-30T10:00:00Z,2024-07-30,10,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240731_0800.wav,2024-07-31T08:00:00Z,2024-07-31,8,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240731_0810.wav,2024-07-31T08:10:00Z,2024-07-31,8,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240731_1000.wav,2024-07-31T10:00:00Z,2024-07-31,10,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240731_1200.wav,2024-07-31T12:00:00Z,2024-07-31,12,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240731_1700.wav,2024-07-31T17:00:00Z,2024-07-31,17,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240801_0500.wav,2024-08-01T05:00:00Z,2024-08-01,5,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240801_0610.wav,2024-08-01T06:10:00Z,2024-08-01,6,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240801_1110.wav,2024-08-01T11:10:00Z,2024-08-01,11,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240801_1610.wav,2024-08-01T16:10:00Z,2024-08-01,16,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240802_1010.wav,2024-08-02T10:10:00Z,2024-08-02,10,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240802_1200.wav,2024-08-02T12:00:00Z,2024-08-02,12,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240802_1310.wav,2024-08-02T13:10:00Z,2024-08-02,13,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240802_1510.wav,2024-08-02T15:10:00Z,2024-08-02,15,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240802_1610.wav,2024-08-02T16:10:00Z,2024-08-02,16,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240803_0510.wav,2024-08-03T05:10:00Z,2024-08-03,5,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240803_0700.wav,2024-08-03T07:00:00Z,2024-08-03,7,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240803_1010.wav,2024-08-03T10:10:00Z,2024-08-03,10,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240803_1510.wav,2024-08-03T15:10:00Z,2024-08-03,15,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240803_1600.wav,2024-08-03T16:00:00Z,2024-08-03,16,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240804_1500.wav,2024-08-04T15:00:00Z,2024-08-04,15,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240804_1810.wav,2024-08-04T18:10:00Z,2024-08-04,18,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240805_0500.wav,2024-08-05T05:00:00Z,2024-08-05,5,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240805_0700.wav,2024-08-05T07:00:00Z,2024-08-05,7,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240805_0900.wav,2024-08-05T09:00:00Z,2024-08-05,9,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240805_0910.wav,2024-08-05T09:10:00Z,2024-08-05,9,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240805_1110.wav,2024-08-05T11:10:00Z,2024-08-05,11,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240805_1510.wav,2024-08-05T15:10:00Z,2024-08-05,15,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240806_0600.wav,2024-08-06T06:00:00Z,2024-08-06,6,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240806_1300.wav,2024-08-06T13:00:00Z,2024-08-06,13,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240807_1500.wav,2024-08-07T15:00:00Z,2024-08-07,15,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240807_1510.wav,2024-08-07T15:10:00Z,2024-08-07,15,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240807_1800.wav,2024-08-07T18:00:00Z,2024-08-07,18,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240807_1810.wav,2024-08-07T18:10:00Z,2024-08-07,18,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240808_0810.wav,2024-08-08T08:10:00Z,2024-08-08,8,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240808_1110.wav,2024-08-08T11:10:00Z,2024-08-08,11,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240809_0710.wav,2024-08-09T07:10:00Z,2024-08-09,7,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240809_0900.wav,2024-08-09T09:00:00Z,2024-08-09,9,111396908
