fname,datetime,date,hour,file_size
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240825_1200.wav,2024-08-25T12:00:00Z,2024-08-25,12,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240826_1000.wav,2024-08-26T10:00:00Z,2024-08-26,10,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240826_1500.wav,2024-08-26T15:00:00Z,2024-08-26,15,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240829_1010.wav,2024-08-29T10:10:00Z,2024-08-29,10,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240830_1100.wav,2024-08-30T11:00:00Z,2024-08-30,11,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240831_0710.wav,2024-08-31T07:10:00Z,2024-08-31,7,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240831_1301.wav,2024-08-31T13:01:00Z,2024-08-31,13,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240903_1500.wav,2024-09-03T15:00:00Z,2024-09-03,15,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240903_1710.wav,2024-09-03T17:10:00Z,2024-09-03,17,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240904_1100.wav,2024-09-04T11:00:00Z,2024-09-04,11,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240906_0900.wav,2024-09-06T09:00:00Z,2024-09-06,9,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240906_1400.wav,2024-09-06T14:00:00Z,2024-09-06,14,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240908_1500.wav,2024-09-08T15:00:00Z,2024-09-08,15,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240909_1100.wav,2024-09-09T11:00:00Z,2024-09-09,11,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240911_1310.wav,2024-09-11T13:10:00Z,2024-09-11,13,111421484
