fname,datetime,date,hour,file_size
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220721_14_00_10/audio.wav,2022-07-21T14:00:00Z,2022-07-21,14,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220721_18_00_10/audio.wav,2022-07-21T18:00:00Z,2022-07-21,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220722_07_00_10/audio.wav,2022-07-22T07:00:00Z,2022-07-22,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220722_08_00_11/audio.wav,2022-07-22T08:00:00Z,2022-07-22,8,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220722_11_00_11/audio.wav,2022-07-22T11:00:00Z,2022-07-22,11,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220722_13_00_11/audio.wav,2022-07-22T13:00:00Z,2022-07-22,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220722_15_00_11/audio.wav,2022-07-22T15:00:00Z,2022-07-22,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220722_16_00_09/audio.wav,2022-07-22T16:00:00Z,2022-07-22,16,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220723_05_00_11/audio.wav,2022-07-23T05:00:00Z,2022-07-23,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220723_07_00_11/audio.wav,2022-07-23T07:00:00Z,2022-07-23,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220723_08_00_10/audio.wav,2022-07-23T08:00:00Z,2022-07-23,8,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220723_10_00_10/audio.wav,2022-07-23T10:00:00Z,2022-07-23,10,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220723_13_00_10/audio.wav,2022-07-23T13:00:00Z,2022-07-23,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220723_17_00_10/audio.wav,2022-07-23T17:00:00Z,2022-07-23,17,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220724_05_00_10/audio.wav,2022-07-24T05:00:00Z,2022-07-24,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220724_12_00_10/audio.wav,2022-07-24T12:00:00Z,2022-07-24,12,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220724_13_00_11/audio.wav,2022-07-24T13:00:00Z,2022-07-24,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220724_14_00_11/audio.wav,2022-07-24T14:00:00Z,2022-07-24,14,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220724_15_00_10/audio.wav,2022-07-24T15:00:00Z,2022-07-24,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220725_05_00_10/audio.wav,2022-07-25T05:00:00Z,2022-07-25,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220725_07_00_10/audio.wav,2022-07-25T07:00:00Z,2022-07-25,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220725_15_00_11/audio.wav,2022-07-25T15:00:00Z,2022-07-25,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220725_16_00_11/audio.wav,2022-07-25T16:00:00Z,2022-07-25,16,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220725_17_00_10/audio.wav,2022-07-25T17:00:00Z,2022-07-25,17,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220725_18_00_10/audio.wav,2022-07-25T18:00:00Z,2022-07-25,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220726_05_00_11/audio.wav,2022-07-26T05:00:00Z,2022-07-26,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220726_07_00_10/audio.wav,2022-07-26T07:00:00Z,2022-07-26,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220726_08_00_10/audio.wav,2022-07-26T08:00:00Z,2022-07-26,8,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220726_09_00_10/audio.wav,2022-07-26T09:00:00Z,2022-07-26,9,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220726_10_00_10/audio.wav,2022-07-26T10:00:00Z,2022-07-26,10,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220726_14_00_11/audio.wav,2022-07-26T14:00:00Z,2022-07-26,14,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220726_15_00_10/audio.wav,2022-07-26T15:00:00Z,2022-07-26,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220726_16_00_10/audio.wav,2022-07-26T16:00:00Z,2022-07-26,16,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220726_18_00_11/audio.wav,2022-07-26T18:00:00Z,2022-07-26,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220727_10_00_12/audio.wav,2022-07-27T10:00:00Z,2022-07-27,10,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220727_13_00_10/audio.wav,2022-07-27T13:00:00Z,2022-07-27,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220727_14_00_11/audio.wav,2022-07-27T14:00:00Z,2022-07-27,14,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220727_15_00_10/audio.wav,2022-07-27T15:00:00Z,2022-07-27,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220728_06_00_10/audio.wav,2022-07-28T06:00:00Z,2022-07-28,6,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220728_07_00_11/audio.wav,2022-07-28T07:00:00Z,2022-07-28,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220728_08_00_10/audio.wav,2022-07-28T08:00:00Z,2022-07-28,8,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220728_16_00_10/audio.wav,2022-07-28T16:00:00Z,2022-07-28,16,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220728_17_00_11/audio.wav,2022-07-28T17:00:00Z,2022-07-28,17,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220728_18_00_10/audio.wav,2022-07-28T18:00:00Z,2022-07-28,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220809_14_00_10/audio.wav,2022-08-09T14:00:00Z,2022-08-09,14,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220809_15_00_09/audio.wav,2022-08-09T15:00:00Z,2022-08-09,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220809_16_00_11/audio.wav,2022-08-09T16:00:00Z,2022-08-09,16,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220809_17_00_11/audio.wav,2022-08-09T17:00:00Z,2022-08-09,17,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220809_18_00_10/audio.wav,2022-08-09T18:00:00Z,2022-08-09,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220810_08_00_10/audio.wav,2022-08-10T08:00:00Z,2022-08-10,8,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220810_12_00_10/audio.wav,2022-08-10T12:00:00Z,2022-08-10,12,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220810_13_00_11/audio.wav,2022-08-10T13:00:00Z,2022-08-10,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220810_14_00_11/audio.wav,2022-08-10T14:00:00Z,2022-08-10,14,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220810_15_00_10/audio.wav,2022-08-10T15:00:00Z,2022-08-10,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220810_17_00_09/audio.wav,2022-08-10T17:00:00Z,2022-08-10,17,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220810_18_00_10/audio.wav,2022-08-10T18:00:00Z,2022-08-10,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220811_06_00_10/audio.wav,2022-08-11T06:00:00Z,2022-08-11,6,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220811_12_00_10/audio.wav,2022-08-11T12:00:00Z,2022-08-11,12,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220811_13_00_10/audio.wav,2022-08-11T13:00:00Z,2022-08-11,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220811_15_00_10/audio.wav,2022-08-11T15:00:00Z,2022-08-11,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220811_18_00_10/audio.wav,2022-08-11T18:00:00Z,2022-08-11,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220812_07_00_10/audio.wav,2022-08-12T07:00:00Z,2022-08-12,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220812_10_00_10/audio.wav,2022-08-12T10:00:00Z,2022-08-12,10,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220812_11_00_10/audio.wav,2022-08-12T11:00:00Z,2022-08-12,11,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220812_13_00_10/audio.wav,2022-08-12T13:00:00Z,2022-08-12,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220812_15_00_10/audio.wav,2022-08-12T15:00:00Z,2022-08-12,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220812_18_00_11/audio.wav,2022-08-12T18:00:00Z,2022-08-12,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220813_05_00_10/audio.wav,2022-08-13T05:00:00Z,2022-08-13,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220813_10_00_11/audio.wav,2022-08-13T10:00:00Z,2022-08-13,10,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220813_11_00_10/audio.wav,2022-08-13T11:00:00Z,2022-08-13,11,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220813_13_00_11/audio.wav,2022-08-13T13:00:00Z,2022-08-13,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220813_15_00_10/audio.wav,2022-08-13T15:00:00Z,2022-08-13,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220813_16_00_10/audio.wav,2022-08-13T16:00:00Z,2022-08-13,16,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220813_17_00_10/audio.wav,2022-08-13T17:00:00Z,2022-08-13,17,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220813_18_00_10/audio.wav,2022-08-13T18:00:00Z,2022-08-13,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220814_05_00_10/audio.wav,2022-08-14T05:00:00Z,2022-08-14,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220814_09_00_10/audio.wav,2022-08-14T09:00:00Z,2022-08-14,9,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220814_10_00_10/audio.wav,2022-08-14T10:00:00Z,2022-08-14,10,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220814_11_00_10/audio.wav,2022-08-14T11:00:00Z,2022-08-14,11,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220814_13_00_10/audio.wav,2022-08-14T13:00:00Z,2022-08-14,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220814_16_00_11/audio.wav,2022-08-14T16:00:00Z,2022-08-14,16,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220814_17_00_11/audio.wav,2022-08-14T17:00:00Z,2022-08-14,17,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220815_05_00_10/audio.wav,2022-08-15T05:00:00Z,2022-08-15,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220815_06_00_11/audio.wav,2022-08-15T06:00:00Z,2022-08-15,6,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220815_07_00_10/audio.wav,2022-08-15T07:00:00Z,2022-08-15,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220815_10_00_11/audio.wav,2022-08-15T10:00:00Z,2022-08-15,10,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220815_11_00_11/audio.wav,2022-08-15T11:00:00Z,2022-08-15,11,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220815_13_00_09/audio.wav,2022-08-15T13:00:00Z,2022-08-15,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220815_16_00_11/audio.wav,2022-08-15T16:00:00Z,2022-08-15,16,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220816_05_00_10/audio.wav,2022-08-16T05:00:00Z,2022-08-16,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220816_07_00_10/audio.wav,2022-08-16T07:00:00Z,2022-08-16,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220816_09_00_11/audio.wav,2022-08-16T09:00:00Z,2022-08-16,9,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220816_10_00_10/audio.wav,2022-08-16T10:00:00Z,2022-08-16,10,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220816_13_00_12/audio.wav,2022-08-16T13:00:00Z,2022-08-16,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220816_15_00_10/audio.wav,2022-08-16T15:00:00Z,2022-08-16,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220816_18_00_10/audio.wav,2022-08-16T18:00:00Z,2022-08-16,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220817_05_00_11/audio.wav,2022-08-17T05:00:00Z,2022-08-17,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220817_06_00_11/audio.wav,2022-08-17T06:00:00Z,2022-08-17,6,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220817_07_00_11/audio.wav,2022-08-17T07:00:00Z,2022-08-17,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220817_11_00_10/audio.wav,2022-08-17T11:00:00Z,2022-08-17,11,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220817_12_00_10/audio.wav,2022-08-17T12:00:00Z,2022-08-17,12,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220817_13_00_11/audio.wav,2022-08-17T13:00:00Z,2022-08-17,13,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220817_14_00_11/audio.wav,2022-08-17T14:00:00Z,2022-08-17,14,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220817_15_00_09/audio.wav,2022-08-17T15:00:00Z,2022-08-17,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220817_16_00_10/audio.wav,2022-08-17T16:00:00Z,2022-08-17,16,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220818_05_00_11/audio.wav,2022-08-18T05:00:00Z,2022-08-18,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220818_06_00_10/audio.wav,2022-08-18T06:00:00Z,2022-08-18,6,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220818_07_00_11/audio.wav,2022-08-18T07:00:00Z,2022-08-18,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220818_08_00_11/audio.wav,2022-08-18T08:00:00Z,2022-08-18,8,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220818_11_00_11/audio.wav,2022-08-18T11:00:00Z,2022-08-18,11,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220818_15_00_10/audio.wav,2022-08-18T15:00:00Z,2022-08-18,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220819_05_00_11/audio.wav,2022-08-19T05:00:00Z,2022-08-19,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220819_07_00_10/audio.wav,2022-08-19T07:00:00Z,2022-08-19,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220819_09_00_10/audio.wav,2022-08-19T09:00:00Z,2022-08-19,9,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220819_11_00_10/audio.wav,2022-08-19T11:00:00Z,2022-08-19,11,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220819_12_00_11/audio.wav,2022-08-19T12:00:00Z,2022-08-19,12,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220819_17_00_10/audio.wav,2022-08-19T17:00:00Z,2022-08-19,17,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220819_18_00_11/audio.wav,2022-08-19T18:00:00Z,2022-08-19,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220820_05_00_20/audio.wav,2022-08-20T05:00:00Z,2022-08-20,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220820_06_00_11/audio.wav,2022-08-20T06:00:00Z,2022-08-20,6,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220820_07_00_10/audio.wav,2022-08-20T07:00:00Z,2022-08-20,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220820_08_00_11/audio.wav,2022-08-20T08:00:00Z,2022-08-20,8,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220820_10_00_10/audio.wav,2022-08-20T10:00:00Z,2022-08-20,10,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220820_11_00_10/audio.wav,2022-08-20T11:00:00Z,2022-08-20,11,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220820_12_00_10/audio.wav,2022-08-20T12:00:00Z,2022-08-20,12,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220820_16_00_11/audio.wav,2022-08-20T16:00:00Z,2022-08-20,16,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220820_18_00_10/audio.wav,2022-08-20T18:00:00Z,2022-08-20,18,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220821_06_00_10/audio.wav,2022-08-21T06:00:00Z,2022-08-21,6,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220821_07_00_11/audio.wav,2022-08-21T07:00:00Z,2022-08-21,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220821_08_00_12/audio.wav,2022-08-21T08:00:00Z,2022-08-21,8,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220821_10_00_12/audio.wav,2022-08-21T10:00:00Z,2022-08-21,10,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220821_12_00_10/audio.wav,2022-08-21T12:00:00Z,2022-08-21,12,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220821_14_00_11/audio.wav,2022-08-21T14:00:00Z,2022-08-21,14,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220821_17_00_11/audio.wav,2022-08-21T17:00:00Z,2022-08-21,17,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220822_05_00_11/audio.wav,2022-08-22T05:00:00Z,2022-08-22,5,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220822_07_00_10/audio.wav,2022-08-22T07:00:00Z,2022-08-22,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220822_08_00_11/audio.wav,2022-08-22T08:00:00Z,2022-08-22,8,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220822_09_00_11/audio.wav,2022-08-22T09:00:00Z,2022-08-22,9,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220822_15_00_13/audio.wav,2022-08-22T15:00:00Z,2022-08-22,15,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220823_07_00_11/audio.wav,2022-08-23T07:00:00Z,2022-08-23,7,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220823_08_00_13/audio.wav,2022-08-23T08:00:00Z,2022-08-23,8,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220823_09_00_12/audio.wav,2022-08-23T09:00:00Z,2022-08-23,9,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220823_16_00_11/audio.wav,2022-08-23T16:00:00Z,2022-08-23,16,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220824_09_00_14/audio.wav,2022-08-24T09:00:00Z,2022-08-24,9,28800044
/home/okamoto/HDD10TB/cicadasong2022/records/NE03//20220824_11_00_12/audio.wav,2022-08-24T11:00:00Z,2022-08-24,11,28800044
