label,accuracy,f1,recall,precision,model_path,dataset
niiniizemi,0.8622222222222222,0.8640350877192983,0.965686274509804,0.7817460317460317,step3_model_training/mlruns/388903047945866758/5058272c29834175817aa2fdc4405e00,tune
tsukutsukuboushi,0.7755555555555556,0.5024630541871921,0.34,0.9622641509433962,step3_model_training/mlruns/388903047945866758/5058272c29834175817aa2fdc4405e00,tune
aburazemi,0.8261111111111111,0.7322497861420016,0.6257309941520468,0.8824742268041237,step3_model_training/mlruns/388903047945866758/5058272c29834175817aa2fdc4405e00,test
higurashi,0.9677777777777776,0.6184210526315789,0.4895833333333333,0.8392857142857143,step3_model_training/mlruns/388903047945866758/5058272c29834175817aa2fdc4405e00,test
minminzemi,0.9244444444444444,0.830423940149626,0.7449664429530202,0.9380281690140844,step3_model_training/mlruns/388903047945866758/5058272c29834175817aa2fdc4405e00,test
niiniizemi,0.8394444444444444,0.8518708354689903,0.9719298245614036,0.7582116788321168,step3_model_training/mlruns/388903047945866758/5058272c29834175817aa2fdc4405e00,test
tsukutsukuboushi,0.8466666666666667,0.5766871165644172,0.412280701754386,0.9591836734693876,step3_model_training/mlruns/388903047945866758/5058272c29834175817aa2fdc4405e00,test
aburazemi,0.84,0.7662337662337663,0.6555555555555556,0.921875,step3_model_training/mlruns/388903047945866758/9a79af4b262443d78608d9273ea7a3a6,tune
higurashi,0.9644444444444444,0.6,0.5,0.75,step3_model_training/mlruns/388903047945866758/9a79af4b262443d78608d9273ea7a3a6,tune
minminzemi,0.8866666666666667,0.7883817427385893,0.8796296296296297,0.7142857142857143,step3_model_training/mlruns/388903047945866758/9a79af4b262443d78608d9273ea7a3a6,tune
niiniizemi,0.8333333333333334,0.8400852878464818,0.965686274509804,0.7433962264150943,step3_model_training/mlruns/388903047945866758/9a79af4b262443d78608d9273ea7a3a6,tune
tsukutsukuboushi,0.8044444444444444,0.6271186440677966,0.49333333333333335,0.8604651162790697,step3_model_training/mlruns/388903047945866758/9a79af4b262443d78608d9273ea7a3a6,tune
aburazemi,0.8472222222222222,0.7776879547291835,0.7032163742690059,0.8698010849909584,step3_model_training/mlruns/388903047945866758/9a79af4b262443d78608d9273ea7a3a6,test
higurashi,0.9788888888888888,0.7999999999999999,0.7916666666666666,0.8085106382978723,step3_model_training/mlruns/388903047945866758/9a79af4b262443d78608d9273ea7a3a6,test
minminzemi,0.9066666666666666,0.8205128205128205,0.8590604026845637,0.7852760736196319,step3_model_training/mlruns/388903047945866758/9a79af4b262443d78608d9273ea7a3a6,test
niiniizemi,0.8244444444444444,0.8408862034239679,0.9766081871345028,0.7382847038019452,step3_model_training/mlruns/388903047945866758/9a79af4b262443d78608d9273ea7a3a6,test
tsukutsukuboushi,0.8833333333333333,0.7222222222222222,0.5986842105263158,0.91,step3_model_training/mlruns/388903047945866758/9a79af4b262443d78608d9273ea7a3a6,test
aburazemi,0.9266666666666666,0.905982905982906,0.8833333333333333,0.9298245614035088,step3_model_training/mlruns/388903047945866758/353f2b59929d44fc839159830d83b3e6,tune
higurashi,0.9533333333333334,0.3225806451612903,0.20833333333333337,0.7142857142857143,step3_model_training/mlruns/388903047945866758/353f2b59929d44fc839159830d83b3e6,tune
minminzemi,0.92,0.8200000000000001,0.7592592592592593,0.8913043478260869,step3_model_training/mlruns/388903047945866758/353f2b59929d44fc839159830d83b3e6,tune
niiniizemi,0.8777777777777778,0.874141876430206,0.9362745098039216,0.8197424892703863,step3_model_training/mlruns/388903047945866758/353f2b59929d44fc839159830d83b3e6,tune
tsukutsukuboushi,0.7933333333333333,0.579185520361991,0.4266666666666667,0.9014084507042254,step3_model_training/mlruns/388903047945866758/353f2b59929d44fc839159830d83b3e6,tune
aburazemi,0.9461111111111112,0.9290416971470372,0.9283625730994152,0.9297218155197656,step3_model_training/mlruns/388903047945866758/353f2b59929d44fc839159830d83b3e6,test
higurashi,0.9611111111111112,0.5512820512820513,0.4479166666666667,0.7166666666666667,step3_model_training/mlruns/388903047945866758/353f2b59929d44fc839159830d83b3e6,test
minminzemi,0.9055555555555556,0.7926829268292683,0.727069351230425,0.871313672922252,step3_model_training/mlruns/388903047945866758/353f2b59929d44fc839159830d83b3e6,test
niiniizemi,0.8555555555555555,0.8647242455775234,0.9719298245614036,0.7788191190253045,step3_model_training/mlruns/388903047945866758/353f2b59929d44fc839159830d83b3e6,test
tsukutsukuboushi,0.8661111111111112,0.6512301013024602,0.4934210526315789,0.9574468085106383,step3_model_training/mlruns/388903047945866758/353f2b59929d44fc839159830d83b3e6,test
aburazemi,0.96,0.9510869565217392,0.9722222222222222,0.9308510638297872,step3_model_training/mlruns/388903047945866758/9c57aea39f93460d9be1951639a4bda0,tune
higurashi,0.9511111111111112,0.4210526315789474,0.3333333333333333,0.5714285714285714,step3_model_training/mlruns/388903047945866758/9c57aea39f93460d9be1951639a4bda0,tune
minminzemi,0.9311111111111112,0.8558139534883722,0.8518518518518519,0.8598130841121495,step3_model_training/mlruns/388903047945866758/9c57aea39f93460d9be1951639a4bda0,tune
niiniizemi,0.9266666666666666,0.9204819277108433,0.9362745098039216,0.90521327014218,step3_model_training/mlruns/388903047945866758/9c57aea39f93460d9be1951639a4bda0,tune
tsukutsukuboushi,0.7933333333333333,0.5592417061611374,0.3933333333333333,0.9672131147540984,step3_model_training/mlruns/388903047945866758/9c57aea39f93460d9be1951639a4bda0,tune
aburazemi,0.9283333333333332,0.9085754783841248,0.9371345029239766,0.8817056396148556,step3_model_training/mlruns/388903047945866758/9c57aea39f93460d9be1951639a4bda0,test
higurashi,0.9622222222222222,0.6458333333333334,0.6458333333333334,0.6458333333333334,step3_model_training/mlruns/388903047945866758/9c57aea39f93460d9be1951639a4bda0,test
minminzemi,0.9338888888888888,0.8617886178861789,0.8299776286353467,0.8961352657004831,step3_model_training/mlruns/388903047945866758/9c57aea39f93460d9be1951639a4bda0,test
niiniizemi,0.9044444444444444,0.9030439684329198,0.936842105263158,0.8715995647442872,step3_model_training/mlruns/388903047945866758/9c57aea39f93460d9be1951639a4bda0,test
tsukutsukuboushi,0.8483333333333334,0.5857359635811836,0.4232456140350877,0.9507389162561576,step3_model_training/mlruns/388903047945866758/9c57aea39f93460d9be1951639a4bda0,test
aburazemi,0.8844444444444445,0.8514285714285713,0.8277777777777777,0.8764705882352941,step3_model_training/mlruns/388903047945866758/b842c87ba65946f9b93f2bfeab2df87c,tune
higurashi,0.9444444444444444,0.4897959183673469,0.5,0.48,step3_model_training/mlruns/388903047945866758/b842c87ba65946f9b93f2bfeab2df87c,tune
minminzemi,0.9155555555555556,0.8442622950819672,0.9537037037037036,0.7573529411764706,step3_model_training/mlruns/388903047945866758/b842c87ba65946f9b93f2bfeab2df87c,tune
niiniizemi,0.8777777777777778,0.874141876430206,0.9362745098039216,0.8197424892703863,step3_model_training/mlruns/388903047945866758/b842c87ba65946f9b93f2bfeab2df87c,tune
tsukutsukuboushi,0.8088888888888889,0.635593220338983,0.5,0.872093023255814,step3_model_training/mlruns/388903047945866758/b842c87ba65946f9b93f2bfeab2df87c,tune
aburazemi,0.9044444444444444,0.8748180494905387,0.8786549707602339,0.8710144927536232,step3_model_training/mlruns/388903047945866758/b842c87ba65946f9b93f2bfeab2df87c,test
higurashi,0.9605555555555556,0.6635071090047394,0.7291666666666666,0.6086956521739131,step3_model_training/mlruns/388903047945866758/b842c87ba65946f9b93f2bfeab2df87c,test
minminzemi,0.9205555555555556,0.8515057113187955,0.9172259507829976,0.7945736434108527,step3_model_training/mlruns/388903047945866758/b842c87ba65946f9b93f2bfeab2df87c,test
niiniizemi,0.8705555555555555,0.8767847699629826,0.9695906432748538,0.8001930501930502,step3_model_training/mlruns/388903047945866758/b842c87ba65946f9b93f2bfeab2df87c,test
tsukutsukuboushi,0.8605555555555555,0.6603518267929634,0.5350877192982456,0.8621908127208481,step3_model_training/mlruns/388903047945866758/b842c87ba65946f9b93f2bfeab2df87c,test
aburazemi,0.9066666666666666,0.877906976744186,0.8388888888888889,0.9207317073170732,step3_model_training/mlruns/388903047945866758/e9b562b2e8874ca78b8c65bd5cb54739,tune
higurashi,0.96,0.5263157894736842,0.4166666666666667,0.7142857142857143,step3_model_training/mlruns/388903047945866758/e9b562b2e8874ca78b8c65bd5cb54739,tune
minminzemi,0.9355555555555556,0.8625592417061612,0.8425925925925926,0.883495145631068,step3_model_training/mlruns/388903047945866758/e9b562b2e8874ca78b8c65bd5cb54739,tune
niiniizemi,0.8955555555555555,0.8929384965831435,0.9607843137254902,0.8340425531914893,step3_model_training/mlruns/388903047945866758/e9b562b2e8874ca78b8c65bd5cb54739,tune
tsukutsukuboushi,0.78,0.5352112676056339,0.38,0.9047619047619048,step3_model_training/mlruns/388903047945866758/e9b562b2e8874ca78b8c65bd5cb54739,tune
aburazemi,0.9288888888888888,0.904047976011994,0.881578947368421,0.9276923076923076,step3_model_training/mlruns/388903047945866758/e9b562b2e8874ca78b8c65bd5cb54739,test
higurashi,0.9594444444444444,0.5680473372781065,0.5,0.6575342465753424,step3_model_training/mlruns/388903047945866758/e9b562b2e8874ca78b8c65bd5cb54739,test
minminzemi,0.9283333333333332,0.8455089820359282,0.7897091722595079,0.9097938144329896,step3_model_training/mlruns/388903047945866758/e9b562b2e8874ca78b8c65bd5cb54739,test
niiniizemi,0.8744444444444445,0.8805496828752644,0.9742690058479532,0.8032786885245902,step3_model_training/mlruns/388903047945866758/e9b562b2e8874ca78b8c65bd5cb54739,test
tsukutsukuboushi,0.8322222222222222,0.5558823529411765,0.4144736842105263,0.84375,step3_model_training/mlruns/388903047945866758/e9b562b2e8874ca78b8c65bd5cb54739,test
aburazemi,0.8377777777777777,0.8053333333333333,0.8388888888888889,0.7743589743589744,step3_model_training/mlruns/388903047945866758/7a3652937f5149d1a328acff57c55bac,tune
higurashi,0.9466666666666668,0,0,0,step3_model_training/mlruns/388903047945866758/7a3652937f5149d1a328acff57c55bac,tune
minminzemi,0.9111111111111112,0.8198198198198198,0.8425925925925926,0.7982456140350878,step3_model_training/mlruns/388903047945866758/7a3652937f5149d1a328acff57c55bac,tune
niiniizemi,0.8955555555555555,0.8888888888888888,0.9215686274509804,0.8584474885844748,step3_model_training/mlruns/388903047945866758/7a3652937f5149d1a328acff57c55bac,tune
tsukutsukuboushi,0.8088888888888889,0.6160714285714286,0.46,0.9324324324324323,step3_model_training/mlruns/388903047945866758/7a3652937f5149d1a328acff57c55bac,tune
aburazemi,0.8511111111111112,0.8112676056338028,0.8421052631578947,0.782608695652174,step3_model_training/mlruns/388903047945866758/7a3652937f5149d1a328acff57c55bac,test
higurashi,0.9466666666666668,0,0,0,step3_model_training/mlruns/388903047945866758/7a3652937f5149d1a328acff57c55bac,test
minminzemi,0.9072222222222224,0.8087056128293242,0.7897091722595079,0.8286384976525821,step3_model_training/mlruns/388903047945866758/7a3652937f5149d1a328acff57c55bac,test
niiniizemi,0.8933333333333333,0.8906605922551253,0.9146198830409356,0.8679245283018868,step3_model_training/mlruns/388903047945866758/7a3652937f5149d1a328acff57c55bac,test
tsukutsukuboushi,0.8627777777777778,0.6404657933042213,0.4824561403508772,0.9523809523809524,step3_model_training/mlruns/388903047945866758/7a3652937f5149d1a328acff57c55bac,test
aburazemi,0.8466666666666667,0.7952522255192879,0.7444444444444445,0.8535031847133758,step3_model_training/mlruns/388903047945866758/5d8d9f91eae941618668076cb2305e5a,tune
higurashi,0.9422222222222222,0.2777777777777778,0.20833333333333337,0.4166666666666667,step3_model_training/mlruns/388903047945866758/5d8d9f91eae941618668076cb2305e5a,tune
minminzemi,0.9533333333333334,0.8985507246376813,0.8611111111111112,0.9393939393939394,step3_model_training/mlruns/388903047945866758/5d8d9f91eae941618668076cb2305e5a,tune
niiniizemi,0.8244444444444444,0.8357588357588357,0.9852941176470588,0.7256317689530686,step3_model_training/mlruns/388903047945866758/5d8d9f91eae941618668076cb2305e5a,tune
tsukutsukuboushi,0.7822222222222223,0.5288461538461539,0.36666666666666664,0.9482758620689656,step3_model_training/mlruns/388903047945866758/5d8d9f91eae941618668076cb2305e5a,tune
aburazemi,0.8638888888888889,0.8142532221379833,0.7850877192982456,0.8456692913385827,step3_model_training/mlruns/388903047945866758/5d8d9f91eae941618668076cb2305e5a,test
higurashi,0.96,0.5263157894736842,0.4166666666666667,0.7142857142857143,step3_model_training/mlruns/388903047945866758/5d8d9f91eae941618668076cb2305e5a,test
minminzemi,0.9322222222222222,0.8471177944862155,0.756152125279642,0.9629629629629628,step3_model_training/mlruns/388903047945866758/5d8d9f91eae941618668076cb2305e5a,test
niiniizemi,0.8155555555555556,0.8356435643564358,0.9871345029239766,0.7244635193133048,step3_model_training/mlruns/388903047945866758/5d8d9f91eae941618668076cb2305e5a,test
tsukutsukuboushi,0.8561111111111112,0.6218978102189782,0.46710526315789475,0.9301310043668122,step3_model_training/mlruns/388903047945866758/5d8d9f91eae941618668076cb2305e5a,test
aburazemi,0.9422222222222222,0.9261363636363636,0.9055555555555556,0.9476744186046512,step3_model_training/mlruns/388903047945866758/021a5f9beba940818a037ab1534b608b,tune
higurashi,0.9688888888888888,0.5882352941176471,0.4166666666666667,1,step3_model_training/mlruns/388903047945866758/021a5f9beba940818a037ab1534b608b,tune
minminzemi,0.9288888888888888,0.8518518518518519,0.8518518518518519,0.8518518518518519,step3_model_training/mlruns/388903047945866758/021a5f9beba940818a037ab1534b608b,tune
niiniizemi,0.8888888888888888,0.8820754716981131,0.9166666666666666,0.85,step3_model_training/mlruns/388903047945866758/021a5f9beba940818a037ab1534b608b,tune
tsukutsukuboushi,0.8,0.5714285714285715,0.4,1,step3_model_training/mlruns/388903047945866758/021a5f9beba940818a037ab1534b608b,tune
aburazemi,0.9394444444444444,0.9194382852919438,0.9093567251461988,0.929745889387145,step3_model_training/mlruns/388903047945866758/021a5f9beba940818a037ab1534b608b,test
higurashi,0.9727777777777776,0.7262569832402234,0.6770833333333334,0.7831325301204819,step3_model_training/mlruns/388903047945866758/021a5f9beba940818a037ab1534b608b,test
minminzemi,0.9255555555555556,0.8484162895927602,0.8389261744966443,0.8581235697940504,step3_model_training/mlruns/388903047945866758/021a5f9beba940818a037ab1534b608b,test
niiniizemi,0.895,0.8959823885525592,0.952046783625731,0.8461538461538461,step3_model_training/mlruns/388903047945866758/021a5f9beba940818a037ab1534b608b,test
tsukutsukuboushi,0.8483333333333334,0.5780525502318393,0.4100877192982456,0.9790575916230366,step3_model_training/mlruns/388903047945866758/021a5f9beba940818a037ab1534b608b,test
aburazemi,0.9377777777777778,0.9181286549707603,0.8722222222222222,0.9691358024691358,step3_model_training/mlruns/388903047945866758/4d44f67668f045848f07fa9483dba6ce,tune
higurashi,0.9622222222222222,0.5641025641025641,0.4583333333333333,0.7333333333333333,step3_model_training/mlruns/388903047945866758/4d44f67668f045848f07fa9483dba6ce,tune
minminzemi,0.92,0.826923076923077,0.7962962962962963,0.86,step3_model_training/mlruns/388903047945866758/4d44f67668f045848f07fa9483dba6ce,tune
niiniizemi,0.8822222222222222,0.8808988764044944,0.9607843137254902,0.8132780082987552,step3_model_training/mlruns/388903047945866758/4d44f67668f045848f07fa9483dba6ce,tune
tsukutsukuboushi,0.7711111111111111,0.5024154589371981,0.3466666666666667,0.912280701754386,step3_model_training/mlruns/388903047945866758/4d44f67668f045848f07fa9483dba6ce,tune
aburazemi,0.9338888888888888,0.9116555308092056,0.8976608187134503,0.9260935143288084,step3_model_training/mlruns/388903047945866758/4d44f67668f045848f07fa9483dba6ce,test
higurashi,0.9722222222222222,0.7222222222222222,0.6770833333333334,0.7738095238095238,step3_model_training/mlruns/388903047945866758/4d44f67668f045848f07fa9483dba6ce,test
minminzemi,0.9261111111111112,0.8433451118963486,0.8008948545861297,0.8905472636815921,step3_model_training/mlruns/388903047945866758/4d44f67668f045848f07fa9483dba6ce,test
niiniizemi,0.87,0.8772298006295907,0.9777777777777776,0.7954329210275928,step3_model_training/mlruns/388903047945866758/4d44f67668f045848f07fa9483dba6ce,test
tsukutsukuboushi,0.8516666666666667,0.6032689450222883,0.4451754385964912,0.935483870967742,step3_model_training/mlruns/388903047945866758/4d44f67668f045848f07fa9483dba6ce,test
aburazemi,0.94,0.9243697478991596,0.9166666666666666,0.9322033898305084,step3_model_training/mlruns/388903047945866758/fcb945be453d420bb5cbad689e428d73,tune
higurashi,0.9644444444444444,0.5,0.3333333333333333,1,step3_model_training/mlruns/388903047945866758/fcb945be453d420bb5cbad689e428d73,tune
minminzemi,0.9111111111111112,0.8319327731092437,0.9166666666666666,0.7615384615384615,step3_model_training/mlruns/388903047945866758/fcb945be453d420bb5cbad689e428d73,tune
niiniizemi,0.7933333333333333,0.8098159509202455,0.9705882352941176,0.6947368421052632,step3_model_training/mlruns/388903047945866758/fcb945be453d420bb5cbad689e428d73,tune
tsukutsukuboushi,0.8133333333333334,0.625,0.4666666666666667,0.945945945945946,step3_model_training/mlruns/388903047945866758/fcb945be453d420bb5cbad689e428d73,tune
aburazemi,0.91,0.8817518248175182,0.8830409356725146,0.880466472303207,step3_model_training/mlruns/388903047945866758/fcb945be453d420bb5cbad689e428d73,test
higurashi,0.9766666666666668,0.7375,0.6145833333333334,0.921875,step3_model_training/mlruns/388903047945866758/fcb945be453d420bb5cbad689e428d73,test
minminzemi,0.9161111111111112,0.8418848167539267,0.8993288590604027,0.7913385826771654,step3_model_training/mlruns/388903047945866758/fcb945be453d420bb5cbad689e428d73,test
niiniizemi,0.7961111111111111,0.8205378973105134,0.9812865497076024,0.7050420168067227,step3_model_training/mlruns/388903047945866758/fcb945be453d420bb5cbad689e428d73,test
tsukutsukuboushi,0.8755555555555555,0.680911680911681,0.5241228070175439,0.9715447154471544,step3_model_training/mlruns/388903047945866758/fcb945be453d420bb5cbad689e428d73,test
aburazemi,0.9266666666666666,0.905982905982906,0.8833333333333333,0.9298245614035088,step3_model_training/mlruns/388903047945866758/2275c89d55024492aacc61e7c18727fb,tune
higurashi,0.96,0.4,0.25,1,step3_model_training/mlruns/388903047945866758/2275c89d55024492aacc61e7c18727fb,tune
minminzemi,0.9355555555555556,0.8755364806866952,0.9444444444444444,0.816,step3_model_training/mlruns/388903047945866758/2275c89d55024492aacc61e7c18727fb,tune
niiniizemi,0.8755555555555555,0.8721461187214612,0.9362745098039216,0.8162393162393162,step3_model_training/mlruns/388903047945866758/2275c89d55024492aacc61e7c18727fb,tune
tsukutsukuboushi,0.8066666666666666,0.6419753086419753,0.52,0.8387096774193549,step3_model_training/mlruns/388903047945866758/2275c89d55024492aacc61e7c18727fb,tune
aburazemi,0.9194444444444444,0.8942377826404084,0.8961988304093568,0.8922852983988355,step3_model_training/mlruns/388903047945866758/2275c89d55024492aacc61e7c18727fb,test
higurashi,0.9672222222222222,0.6143790849673202,0.4895833333333333,0.8245614035087719,step3_model_training/mlruns/388903047945866758/2275c89d55024492aacc61e7c18727fb,test
minminzemi,0.9211111111111112,0.8422222222222223,0.8478747203579419,0.8366445916114791,step3_model_training/mlruns/388903047945866758/2275c89d55024492aacc61e7c18727fb,test
niiniizemi,0.8783333333333333,0.88130081300813,0.950877192982456,0.8212121212121212,step3_model_training/mlruns/388903047945866758/2275c89d55024492aacc61e7c18727fb,test
tsukutsukuboushi,0.8666666666666667,0.689922480620155,0.5855263157894737,0.839622641509434,step3_model_training/mlruns/388903047945866758/2275c89d55024492aacc61e7c18727fb,test
aburazemi,0.8066666666666666,0.7238095238095237,0.6333333333333333,0.8444444444444444,step3_model_training/mlruns/388903047945866758/40613a04757e4ca5a1ea91bffdbc445b,tune
higurashi,0.9311111111111112,0,0,0,step3_model_training/mlruns/388903047945866758/40613a04757e4ca5a1ea91bffdbc445b,tune
minminzemi,0.9266666666666666,0.8421052631578947,0.8148148148148148,0.8712871287128713,step3_model_training/mlruns/388903047945866758/40613a04757e4ca5a1ea91bffdbc445b,tune
niiniizemi,0.8422222222222222,0.8492569002123141,0.9803921568627452,0.7490636704119851,step3_model_training/mlruns/388903047945866758/40613a04757e4ca5a1ea91bffdbc445b,tune
tsukutsukuboushi,0.8177777777777778,0.646551724137931,0.5,0.9146341463414634,step3_model_training/mlruns/388903047945866758/40613a04757e4ca5a1ea91bffdbc445b,tune
aburazemi,0.8033333333333333,0.7059800664451826,0.6213450292397661,0.8173076923076923,step3_model_training/mlruns/388903047945866758/40613a04757e4ca5a1ea91bffdbc445b,test
higurashi,0.9333333333333332,0.1891891891891892,0.14583333333333334,0.2692307692307692,step3_model_training/mlruns/388903047945866758/40613a04757e4ca5a1ea91bffdbc445b,test
minminzemi,0.9233333333333332,0.8337349397590362,0.7740492170022372,0.9033942558746736,step3_model_training/mlruns/388903047945866758/40613a04757e4ca5a1ea91bffdbc445b,test
niiniizemi,0.8383333333333334,0.8525088697415104,0.983625730994152,0.7522361359570662,step3_model_training/mlruns/388903047945866758/40613a04757e4ca5a1ea91bffdbc445b,test
tsukutsukuboushi,0.8855555555555555,0.7275132275132276,0.6030701754385965,0.9166666666666666,step3_model_training/mlruns/388903047945866758/40613a04757e4ca5a1ea91bffdbc445b,test
aburazemi,0.9288888888888888,0.9085714285714286,0.8833333333333333,0.9352941176470588,step3_model_training/mlruns/388903047945866758/c4f9a49b0543453da523735c24c7afe2,tune
higurashi,0.9466666666666668,0.29411764705882354,0.20833333333333337,0.5,step3_model_training/mlruns/388903047945866758/c4f9a49b0543453da523735c24c7afe2,tune
minminzemi,0.9288888888888888,0.8415841584158417,0.7870370370370371,0.9042553191489362,step3_model_training/mlruns/388903047945866758/c4f9a49b0543453da523735c24c7afe2,tune
niiniizemi,0.8755555555555555,0.8721461187214612,0.9362745098039216,0.8162393162393162,step3_model_training/mlruns/388903047945866758/c4f9a49b0543453da523735c24c7afe2,tune
tsukutsukuboushi,0.7955555555555556,0.603448275862069,0.4666666666666667,0.8536585365853658,step3_model_training/mlruns/388903047945866758/c4f9a49b0543453da523735c24c7afe2,tune
aburazemi,0.9316666666666666,0.9109341057204924,0.9195906432748538,0.902439024390244,step3_model_training/mlruns/388903047945866758/c4f9a49b0543453da523735c24c7afe2,test
higurashi,0.955,0.5030674846625767,0.4270833333333333,0.6119402985074627,step3_model_training/mlruns/388903047945866758/c4f9a49b0543453da523735c24c7afe2,test
minminzemi,0.9138888888888888,0.8074534161490683,0.727069351230425,0.9078212290502792,step3_model_training/mlruns/388903047945866758/c4f9a49b0543453da523735c24c7afe2,test
niiniizemi,0.8594444444444445,0.8657824933687003,0.9543859649122808,0.7922330097087379,step3_model_training/mlruns/388903047945866758/c4f9a49b0543453da523735c24c7afe2,test
tsukutsukuboushi,0.8633333333333333,0.6554621848739496,0.5131578947368421,0.9069767441860463,step3_model_training/mlruns/388903047945866758/c4f9a49b0543453da523735c24c7afe2,test
aburazemi,0.9244444444444444,0.9060773480662984,0.9111111111111112,0.9010989010989012,step3_model_training/mlruns/388903047945866758/4d2853721ee445daa58706636387a8f7,tune
higurashi,0.9333333333333332,0.28571428571428575,0.25,0.3333333333333333,step3_model_training/mlruns/388903047945866758/4d2853721ee445daa58706636387a8f7,tune
minminzemi,0.9088888888888887,0.8177777777777777,0.8518518518518519,0.7863247863247863,step3_model_training/mlruns/388903047945866758/4d2853721ee445daa58706636387a8f7,tune
niiniizemi,0.8244444444444444,0.8271334792122539,0.9264705882352942,0.7470355731225297,step3_model_training/mlruns/388903047945866758/4d2853721ee445daa58706636387a8f7,tune
tsukutsukuboushi,0.7844444444444445,0.5726872246696035,0.43333333333333335,0.8441558441558441,step3_model_training/mlruns/388903047945866758/4d2853721ee445daa58706636387a8f7,tune
aburazemi,0.9338888888888888,0.9157820240622788,0.945906432748538,0.887517146776406,step3_model_training/mlruns/388903047945866758/4d2853721ee445daa58706636387a8f7,test
higurashi,0.945,0.4142011834319526,0.3645833333333333,0.4794520547945205,step3_model_training/mlruns/388903047945866758/4d2853721ee445daa58706636387a8f7,test
minminzemi,0.9233333333333332,0.8456375838926175,0.8456375838926175,0.8456375838926175,step3_model_training/mlruns/388903047945866758/4d2853721ee445daa58706636387a8f7,test
niiniizemi,0.8516666666666667,0.860719874804382,0.9649122807017544,0.7768361581920904,step3_model_training/mlruns/388903047945866758/4d2853721ee445daa58706636387a8f7,test
tsukutsukuboushi,0.8433333333333334,0.6199460916442048,0.5043859649122807,0.8041958041958042,step3_model_training/mlruns/388903047945866758/4d2853721ee445daa58706636387a8f7,test
aburazemi,0.8866666666666667,0.8468468468468469,0.7833333333333333,0.9215686274509804,step3_model_training/mlruns/388903047945866758/6c45bbdb8d0d448aa85038bd622086da,tune
higurashi,0.9511111111111112,0.3125,0.20833333333333337,0.625,step3_model_training/mlruns/388903047945866758/6c45bbdb8d0d448aa85038bd622086da,tune
minminzemi,0.9133333333333332,0.8186046511627906,0.8148148148148148,0.822429906542056,step3_model_training/mlruns/388903047945866758/6c45bbdb8d0d448aa85038bd622086da,tune
niiniizemi,0.8844444444444445,0.882882882882883,0.9607843137254902,0.8166666666666667,step3_model_training/mlruns/388903047945866758/6c45bbdb8d0d448aa85038bd622086da,tune
tsukutsukuboushi,0.8066666666666666,0.6448979591836734,0.5266666666666666,0.8315789473684211,step3_model_training/mlruns/388903047945866758/6c45bbdb8d0d448aa85038bd622086da,tune
aburazemi,0.8783333333333333,0.8229587712206953,0.7441520467836257,0.9204339963833634,step3_model_training/mlruns/388903047945866758/6c45bbdb8d0d448aa85038bd622086da,test
higurashi,0.9644444444444444,0.619047619047619,0.5416666666666666,0.7222222222222222,step3_model_training/mlruns/388903047945866758/6c45bbdb8d0d448aa85038bd622086da,test
minminzemi,0.9238888888888888,0.8419838523644753,0.8165548098434005,0.8690476190476191,step3_model_training/mlruns/388903047945866758/6c45bbdb8d0d448aa85038bd622086da,test
niiniizemi,0.8555555555555555,0.865424430641822,0.9777777777777776,0.776230269266481,step3_model_training/mlruns/388903047945866758/6c45bbdb8d0d448aa85038bd622086da,test
tsukutsukuboushi,0.8638888888888889,0.6780551905387648,0.5657894736842105,0.8459016393442623,step3_model_training/mlruns/388903047945866758/6c45bbdb8d0d448aa85038bd622086da,test
aburazemi,0.8755555555555555,0.8227848101265822,0.7222222222222222,0.9558823529411764,step3_model_training/mlruns/388903047945866758/71feeed000df4bccbc8361aab6ba737d,tune
higurashi,0.9555555555555556,0.5238095238095238,0.4583333333333333,0.6111111111111112,step3_model_training/mlruns/388903047945866758/71feeed000df4bccbc8361aab6ba737d,tune
minminzemi,0.9177777777777778,0.8370044052863438,0.8796296296296297,0.7983193277310925,step3_model_training/mlruns/388903047945866758/71feeed000df4bccbc8361aab6ba737d,tune
niiniizemi,0.8688888888888889,0.8674157303370786,0.946078431372549,0.8008298755186722,step3_model_training/mlruns/388903047945866758/71feeed000df4bccbc8361aab6ba737d,tune
tsukutsukuboushi,0.8066666666666666,0.6133333333333333,0.46,0.92,step3_model_training/mlruns/388903047945866758/71feeed000df4bccbc8361aab6ba737d,tune
aburazemi,0.9005555555555556,0.8600469116497264,0.804093567251462,0.9243697478991596,step3_model_training/mlruns/388903047945866758/71feeed000df4bccbc8361aab6ba737d,test
higurashi,0.9577777777777776,0.6545454545454547,0.75,0.5806451612903226,step3_model_training/mlruns/388903047945866758/71feeed000df4bccbc8361aab6ba737d,test
minminzemi,0.92,0.8427947598253276,0.8635346756152126,0.8230277185501066,step3_model_training/mlruns/388903047945866758/71feeed000df4bccbc8361aab6ba737d,test
niiniizemi,0.8777777777777778,0.8824786324786325,0.9660818713450292,0.8121927236971485,step3_model_training/mlruns/388903047945866758/71feeed000df4bccbc8361aab6ba737d,test
tsukutsukuboushi,0.8816666666666667,0.7053941908713693,0.5592105263157895,0.9550561797752808,step3_model_training/mlruns/388903047945866758/71feeed000df4bccbc8361aab6ba737d,test
